id	title	old_field	label	field	ig_winner	field_num
1206	Some like it hot: testosterone predicts laboratory eating behavior of spicy food.	psychology	1	neuroscience	0	4
306	Neglected Food Bubbles: The Espresso Coffee Foam.	chemistry	1	bio_env	0	1
2304	Coevolution of female and male genital components to avoid genital size mismatches in sexually dimorphic spiders	bio_env	0	bio_env	0	1
150	The Attentional Demand of Automobile Driving	psychology	1	neuroscience	1	4
873	Whiskey barrel explosions: a newly discovered danger.	medicine	1	medicine	0	3
2853	Eating practices and <ce:italic>habitus</ce:italic> in mothers. A Brazilian population-based survey	neuroscience	0	neuroscience	0	4
3261	Associated Hermite FDTD Applied in Frequency Dependent Dispersive Materials	exact_eng	0	exact_eng	0	2
3317	Poly-Si thin-film transistors on steel substrates	exact_eng	0	exact_eng	0	2
2251	Ecology of four turbid clay pans during a filling-drying cycle in the Paroo, semi-arid Australia	bio_env	0	bio_env	0	1
1609	The Relation between Saliva Flow after Different Stimulations and the Perception of Flavor and Texture Attributes in Custard Desserts.	psychology	1	neuroscience	0	4
1555	Copulatory vocalizations of chacma baboons (Papio ursinus), gibbons (Hylobates hoolock), and humans.	biology	1	bio_env	0	1
223	Pornographic picture processing interferes with working memory performance.	psychology	1	neuroscience	0	4
690	Two pack king size chocolate bars. Can we manage our consumption?	psychology	1	neuroscience	0	4
3089	Topography of a Visuomotor Transformation	neuroscience	0	neuroscience	0	4
2154	Does the reduction in systolic blood pressure alone explain the regression of left ventricular hypertrophy?	medicine	0	medicine	0	3
3020	Role of acyl-coenzyme A	neuroscience	0	neuroscience	0	4
1096	Bust Size and Hitchhiking: A Field Study.	psychology	1	neuroscience	0	4
1678	Mutual Mate Choice Models as the Red Pill in Evolutionary Psychology: Long Delayed, Much Needed, Ideologically Challenging, and Hard to Swallow	psychology	1	neuroscience	0	4
1626	"What ever happened to the ""cool"" kids? Long-term sequelae of early adolescent pseudomature behavior."	psychology	1	neuroscience	0	4
2265	Study of male sterility in Taiwania cryptomerioides Hayata (Taxodiaceae)	bio_env	0	bio_env	0	1
2436	Temperature effects on C- and N-mineralization from vegetable crop residues	bio_env	0	bio_env	0	1
1613	Digit Ratio (2D:4D) and Wearing of Wedding Rings	psychology	1	neuroscience	0	4
1031	Effects of Pleasant Ambient Fragrances on Dental Fear: Comparing Apples and Oranges.	psychology	1	neuroscience	0	4
1332	Eye-witnesses Should Not Do Cryptic Crosswords Prior to Identity Parades.	psychology	1	neuroscience	0	4
1090	Multi-method Personality Assessment of Butchers and Hunters: Beliefs and Reality	psychology	1	neuroscience	0	4
1902	The Public Health Workforce Taxonomy: Revisions and Recommendations for Implementation.	medicine	0	medicine	0	3
2537	Stop! Stay tuned for more information	neuroscience	0	neuroscience	0	4
1475	Evidence of Online Performance Deterioration in User Sessions on Reddit.	psychology	1	neuroscience	0	4
788	Kids speak: preferred parental behavior at youth sport events.	psychology	1	neuroscience	0	4
2405	Alkenes as a Sexual Pheromone in the Alfalfa Leaf-Cutter Bee Megachile rotundata	bio_env	0	bio_env	0	1
910	Information Concentration Along the Boundary Contours of Naturally Shaped Solid Objects.	mathematics	1	exact_eng	0	2
3101	Studies of Impulsivity in Rats in Conditions of Choice between Food Reinforcements of Different Value	neuroscience	0	neuroscience	0	4
269	Soloist evaluations of six Old Italian and six new violins.	humanities	1	neuroscience	0	4
1600	A history of medical scientists on high heels	medicine	1	medicine	0	3
1123	Wax on, wax off: pubic hair grooming and potential complications	medicine	1	medicine	0	3
1513	Irritability Acute Alcohol Consumption and Aggressive Behavior in Men and Women	medicine	1	medicine	0	3
2639	Emotional self-reference: Brain structures involved in the processing of words describing one's own emotions	neuroscience	0	neuroscience	0	4
2623	Draining the pond and catching the fish: Uncovering the ecosystem of auditory verbal hallucinations	neuroscience	0	neuroscience	0	4
2401	Genome-wide association mapping of quantitative traits in a breeding population of sugarcane	bio_env	0	bio_env	0	1
356	Life expectancy of major league baseball umpires	medicine	1	medicine	0	3
2343	Some new and rare warmwater rotifers	bio_env	0	bio_env	0	1
878	Self-image of punk rock and nonpunk rock juvenile delinquents.	psychology	1	neuroscience	0	4
2612	Nature and nurture meet at the epigenome to modulate disorders of the nervous system	neuroscience	0	neuroscience	0	4
520	A Partially Mummified Corpse with Pink Teeth and Pink Nails.	medicine	1	medicine	0	3
1981	CMV promotes recipient T-cell immunity following reduced-intensity T-cell-depleted HSCT, significantly modulating chimerism status.	medicine	0	medicine	0	3
246	Monsters are people too	psychology	1	neuroscience	0	4
654	The psychology, biology and Pedagogy of Genius	psychology	1	neuroscience	0	4
3162	Metabotropic glutamate receptor 3 (mGlu3; mGluR3; GRM3) in schizophrenia: Antibody characterisation and a semi-quantitative western blot study	neuroscience	0	neuroscience	0	4
2136	A comparison of the effects of prostacyclin and the 15 (S), 15-methyl analogs of PGE2 and PGF2α on gastric parietal and nonparietal secretion	medicine	0	medicine	0	3
1726	Application of Appropriate Use Criteria for Initial Transthoracic Echocardiography in an Academic Outpatient Pediatric Cardiology Program	medicine	0	medicine	0	3
493	Ventriloquism-an area for research	psychology	1	neuroscience	0	4
519	Hidden Hazards of Cremation	medicine	1	medicine	0	3
1552	Police officers' detection of breath odors from alcohol ingestion.	medicine	1	medicine	0	3
1283	Reading the Entrails of Chickens: Molecular Timescales of Evolution and the Illusion of Precision	genetics	1	medicine	0	3
2100	Genomic quantitative real-time PCR proves residual disease positivity in more than 30% samples with negative mRNA-based qRT-PCR in Chronic Myeloid Leukemia	medicine	0	medicine	0	3
226	Glass Shape Influences Consumption Rate for Alcoholic Beverages	psychology	1	neuroscience	0	4
2948	The effect of pentothal on the activity evoked in the cerebellar cortex	neuroscience	0	neuroscience	0	4
2590	Dynamic Bayesian network modeling for intervention mechanism	neuroscience	0	neuroscience	0	4
1293	Transition by head-on collision: mechanically mediated manoeuvres in cockroaches and small robots.	cs	1	exact_eng	0	2
969	People favour imperfect catching by assuming a stable world	psychology	1	neuroscience	0	4
280	Is the last man standing in comedy the least funny? A retrospective cohort study of elite stand-up comedians versus other entertainers	medicine	1	medicine	0	3
2301	Reinforcing abiotic and biotic time constraints facilitate the broad distribution of a generalist with fixed traits.	bio_env	0	bio_env	0	1
1365	Beauty Queens and Battling Knights: Risk Taking and Attractiveness in Chess	mathematics	1	exact_eng	0	2
2379	Phytoplankton community similarity in a semiarid floodplain under contrasting hydrological connectivity regimes	bio_env	0	bio_env	0	1
1288	Mortality salience of birthdays on day of death in the Major Leagues	humanities	1	neuroscience	0	4
3010	Constraints on Analogical Inference	neuroscience	0	neuroscience	0	4
458	The Exploding Toilet and Other Emergency Room Folklore	medicine	1	medicine	0	3
3262	On the Characteristics of Radome Enclosed Archimedean Spiral Antennas	exact_eng	0	exact_eng	0	2
2860	Stable Encoding of Large Finite-State Automata in Recurrent Neural Networks with Sigmoid Discriminants	neuroscience	0	neuroscience	0	4
3145	Accumulation of β-amyloid precursor protein and ubiquitin in axons after spinal cord trauma in humans: immunohistochemical observations on autopsy material	neuroscience	0	neuroscience	0	4
1663	Acute Central Cervical Cord Injury Due to Disco Dancing.	medicine	1	medicine	0	3
2351	Screening of Repellents against Vespid Wasps	bio_env	0	bio_env	0	1
2499	Structural Brain Imaging of Attention-Deficit/Hyperactivity Disorder	neuroscience	0	neuroscience	0	4
2027	Regulating adiponectin: of flax and flux	medicine	0	medicine	0	3
3138	Different input and output properties characterize parvalbumin-positive basket and Axo-axonic cells in the hippocampal CA3 subfield.	neuroscience	0	neuroscience	0	4
1260	Chickens Orient Using a Magnetic Compass.	biology	1	bio_env	0	1
1509	A Luminary in the Problem Gambling Field: Mark Griffiths.	psychology	1	neuroscience	0	4
239	The Nose of the Jew and the Quadratus Labii Superioris Muscle	genetics	1	medicine	0	3
1306	Home advantage in retractable-roof baseball stadia	psychology	1	neuroscience	0	4
608	The face of schadenfreude: Differentiation of joy and schadenfreude by electromyography.	psychology	1	neuroscience	0	4
2135	Diagnosis of lymph node metastasis by endobronchial ultrasound-guided transbronchial needle aspiration more than 1 year after lung cancer resection: Report of a case	medicine	0	medicine	0	3
3164	EEG delta oscillations index inhibitory control of contextual novelty to both irrelevant distracters and relevant task-switch cues.	neuroscience	0	neuroscience	0	4
1608	Interference of high-heeled shoes in static balance among young women	physics	1	exact_eng	0	2
3156	Antinociceptive effects of galanin in the central nucleus of amygdala of rats, an involvement of opioid receptors	neuroscience	0	neuroscience	0	4
1732	Bone Density and Body Composition in Japanese Women	medicine	0	medicine	0	3
2116	Sex-specific associations of cardiovascular risk factors with carotid stiffness--results from the SAPALDIA cohort study.	medicine	0	medicine	0	3
1565	Facebook use predicts declines in subjective well-being in young adults.	psychology	1	neuroscience	0	4
75	Microbiological Laboratory Hazard of Bearded Men	medicine	1	medicine	1	3
574	Real-Time EEG-Based Happiness Detection System.	psychology	1	neuroscience	0	4
2147	Effects of fed-batch fermentation and pH profiles on nisin production in suspended-cell and biofilm reactors	medicine	0	medicine	0	3
1447	Sperm from sneaker male squids exhibit chemotactic swarming to CO2.	chemistry	1	bio_env	0	1
3100	Loss of neuronal GSK3β reduces dendritic spine stability and attenuates excitatory synaptic transmission via β-catenin	neuroscience	0	neuroscience	0	4
1829	Surgical outcomes of pancreaticoduodenal injuries in children	medicine	0	medicine	0	3
1282	Interruptions in Political Interviews: The Debate Ends?	psychology	1	neuroscience	0	4
1159	The Impact of Menstrual Cycle Phase on Economic Choice and Rationality	psychology	1	neuroscience	0	4
2735	Electrical activity of the human amygdala during all-night sleep and wakefulness	neuroscience	0	neuroscience	0	4
3133	Design of a twin tetrode microdrive and headstage for hippocampal single unit recordings in behaving mice	neuroscience	0	neuroscience	0	4
2283	Relationship between photosynthesis and denitrification in planted soil	bio_env	0	bio_env	0	1
2076	Hépatopathie non alcoolique: de la stéatose à la cirrhose	medicine	0	medicine	0	3
445	Relationship between Machiavellianism Scores and Performance of Real Estate Salespersons	psychology	1	neuroscience	0	4
578	Facebook as a site for negative age stereotypes.	psychology	1	neuroscience	0	4
2899	Hippocampal and neocortical interactions during context discrimination: electrophysiological evidence from the rat.	neuroscience	0	neuroscience	0	4
1770	Zero-hour aortic sclerosis: auscultatory biomarker or imaging biomarker?	medicine	0	medicine	0	3
2023	Influenza burden for children with asthma.	medicine	0	medicine	0	3
1490	Catching balls: how to get the hand to the right place at the right time	psychology	1	neuroscience	0	4
2835	Dichotic Perception of Mandarin Tones by Chinese and American Listeners	neuroscience	0	neuroscience	0	4
1687	Dissing oneself versus dissing rivals: Effects of status, personality, and sex on the short-term and long-term attractiveness of self-deprecating and other-deprecating humor	psychology	1	neuroscience	0	4
932	Association Football on Mars.	physics	1	exact_eng	0	2
160	Autotrophic Organisms in Mattress Dust in the Netherlands	medicine	1	medicine	1	3
1027	A rare case report of tracheal leech infestation in a 40-year-old woman.	medicine	1	medicine	0	3
2723	Hyperpolarisation-activated cyclic nucleotide channel 4 (HCN4) involvement in Tourette's syndrome autoimmunity	neuroscience	0	neuroscience	0	4
1735	Economic implications of biological therapies for Crohn’s disease	medicine	0	medicine	0	3
3203	Preparatory suppression of the human primary motor cortex induced by repetition of simple and choice reaction time tasks: A transcranical magnetic stimulation study	neuroscience	0	neuroscience	0	4
3394	Detection of Offset QPSK with Orthogonal Space-Time Block Codes over a Static Channel	exact_eng	0	exact_eng	0	2
1646	He Dies, He Scores: Evidence That Reminders of Death Motivate Improved Performance in Basketball	psychology	1	neuroscience	0	4
3181	Blood assessment of the expression levels of matrix metalloproteinase 9 (MMP9) and its natural inhibitor, TIMP1 genes in Iranian schizophrenic patients	neuroscience	0	neuroscience	0	4
2230	Luxationen und Bandverletzungen	medicine	0	medicine	0	3
1212	Effects of laughing, smiling, and howling on mood.	psychology	1	neuroscience	0	4
435	Behavioral Changes in Anolis carolinensis Following Injection with Fluoxetine	biology	1	bio_env	0	1
2679	Neural Manifestations of Memory with and without Awareness	neuroscience	0	neuroscience	0	4
2006	Rotavirus landscape in Africa-Towards prevention and control: A report of the 8th African rotavirus symposium, Livingstone, Zambia.	medicine	0	medicine	0	3
2785	Effects of distraction versus spatial discrimination on laser-evoked potentials in migraine.	neuroscience	0	neuroscience	0	4
326	Appearance-based politics: Sex-typed facial cues communicate political party affiliation	psychology	1	neuroscience	0	4
1746	Stem cells in kidney disease: opportunities and challenges.	medicine	0	medicine	0	3
2746	High fidelity tonotopic mapping using swept source functional magnetic resonance imaging	neuroscience	0	neuroscience	0	4
